rank,product_type,lots,share_pct,cumulative_pct
3161,колосник,2,0.000,99.57
3162,машина упаковка,2,0.000,99.57
3163,эхинацея,2,0.000,99.57
3164,лаг,2,0.000,99.57
3165,феназеп,2,0.000,99.58
3166,латка,2,0.000,99.58
3167,лампа инфракрасный,2,0.000,99.58
3168,термолента,2,0.000,99.58
3169,декстрана,2,0.000,99.58
3170,неон,2,0.000,99.58
3171,ргу,2,0.000,99.58
3172,тело,2,0.000,99.58
3173,рулон,2,0.000,99.58
3174,махровый,2,0.000,99.58
3175,коромысло,2,0.000,99.58
3176,аминоантипирин,2,0.000,99.58
3177,пришкольный,2,0.000,99.58
3178,спикерфон,2,0.000,99.58
3179,водоэмульсия,2,0.000,99.58
3180,ежедневный,2,0.000,99.58
3181,легковой,2,0.000,99.58
3182,импульсатор,2,0.000,99.58
3183,поперечина,2,0.000,99.58
3184,плавка,2,0.000,99.58
3185,полевой,2,0.000,99.58
3186,кузовной,2,0.000,99.58
3187,логгера,2,0.000,99.58
3188,эмоксипин,2,0.000,99.59
3189,оправка,2,0.000,99.59
3190,дубинка,2,0.000,99.59
3191,днк,2,0.000,99.59
3192,предфильтр,2,0.000,99.59
3193,резиновый,2,0.000,99.59
3194,подмость,2,0.000,99.59
3195,ойынш,2,0.000,99.59
3196,протяжка,2,0.000,99.59
3197,аппарат факсимильный,2,0.000,99.59
3198,электричество,2,0.000,99.59
3199,линия,2,0.000,99.59
3200,шип,2,0.000,99.59
3201,кантователь,2,0.000,99.59
3202,мышка,2,0.000,99.59
3203,микростеклошарик,2,0.000,99.59
3204,пикнометр,2,0.000,99.59
3205,бортовый,2,0.000,99.59
3206,буродержатель,2,0.000,99.59
3207,подпергамент,2,0.000,99.59
3208,фундамент,2,0.000,99.59
3209,пакер,2,0.000,99.59
3210,масло лимон,2,0.000,99.59
3211,киста,2,0.000,99.60
3212,полимиксина,2,0.000,99.60
3213,полноконтактный,2,0.000,99.60
3214,гидротрансформатор,2,0.000,99.60
3215,теплотехник,2,0.000,99.60
3216,нагрудник,2,0.000,99.60
3217,пневмомаска,2,0.000,99.60
3218,система подвесной,2,0.000,99.60
3219,льдогенератор,2,0.000,99.60
3220,финастерид,2,0.000,99.60
3221,орнидазол,2,0.000,99.60
3222,контейнеровоз,2,0.000,99.60
3223,трихлорэтилен,2,0.000,99.60
3224,каландр,2,0.000,99.60
3225,буссоль,2,0.000,99.60
3226,проксиметакаин,2,0.000,99.60
3227,отп,2,0.000,99.60
3228,изопрепа,2,0.000,99.60
3229,амиодарон,2,0.000,99.60
3230,трава,2,0.000,99.60
3231,фотокювет,2,0.000,99.60
3232,сдк,2,0.000,99.60
3233,столешница,2,0.000,99.60
3234,устройство предохранительный,2,0.000,99.61
3235,салицилат,2,0.000,99.61
3236,печатный,2,0.000,99.61
3237,ск,2,0.000,99.61
3238,бегунок,2,0.000,99.61
3239,сургуч,2,0.000,99.61
3240,жетон,2,0.000,99.61
3241,полигон,2,0.000,99.61
3242,кисточка,2,0.000,99.61
3243,стимулятор,2,0.000,99.61
3244,полиэтилентерефталат,2,0.000,99.61
3245,автогараж,2,0.000,99.61
3246,диэтилсульфат,2,0.000,99.61
3247,фрезер,2,0.000,99.61
3248,гудрон,2,0.000,99.61
3249,циклоферон,2,0.000,99.61
3250,бумага феррицианидный,2,0.000,99.61
3251,индукционный,2,0.000,99.61
3252,устройство прогрузочный,2,0.000,99.61
3253,присыпка,2,0.000,99.61
3254,путевой,2,0.000,99.61
3255,кортексин,2,0.000,99.61
3256,бра,2,0.000,99.61
3257,ярлык,2,0.000,99.62
3258,донепезил,2,0.000,99.62
3259,флиппер,2,0.000,99.62
3260,общежитие,2,0.000,99.62
3261,саморез,2,0.000,99.62
3262,валка,2,0.000,99.62
3263,меркаптохинолинат,2,0.000,99.62
3264,радиопередатчик,2,0.000,99.62
3265,буса,2,0.000,99.62
3266,ssd,2,0.000,99.62
3267,приоберетение,2,0.000,99.62
3268,пирофосфат,2,0.000,99.62
3269,селен,2,0.000,99.62
3270,филиал,2,0.000,99.62
3271,термошайба,2,0.000,99.62
3272,державка,2,0.000,99.62
3273,радар,2,0.000,99.62
3274,тенниска,2,0.000,99.62
3275,комбинация,2,0.000,99.62
3276,магнитный,2,0.000,99.62
3277,балончик,2,0.000,99.62
3278,реостат,2,0.000,99.62
3279,тот,2,0.000,99.62
3280,кинокамера,2,0.000,99.63
3281,система регистрация,2,0.000,99.63
3282,устройство контрольный,2,0.000,99.63
3283,машина уборка,2,0.000,99.63
3284,алендроновый,2,0.000,99.63
3285,цилостазол,2,0.000,99.63
3286,автомашина,2,0.000,99.63
3287,вытяжной,2,0.000,99.63
3288,электромонтажный,2,0.000,99.63
3289,паркет,2,0.000,99.63
3290,песочница,2,0.000,99.63
3291,креманка,2,0.000,99.63
3292,плеер,2,0.000,99.63
3293,фирменный,2,0.000,99.63
3294,радиобрелок,2,0.000,99.63
3295,восьмёрка,2,0.000,99.63
3296,ёлка,2,0.000,99.63
3297,оловоотсос,2,0.000,99.63
3298,система цепной,2,0.000,99.63
3299,шитьё,2,0.000,99.63
3300,дымоанализатор,2,0.000,99.63
3301,жаровня,2,0.000,99.63
3302,деперзолоно,2,0.000,99.63
3303,напольный,2,0.000,99.64
3304,орг,2,0.000,99.64
3305,эритроцит,2,0.000,99.64
3306,хозяйсвенный,2,0.000,99.64
3307,анцелярский,2,0.000,99.64
3308,поручный,2,0.000,99.64
3309,линейный,2,0.000,99.64
3310,диффузор,2,0.000,99.64
3311,устройство считывать,2,0.000,99.64
3312,рыхлитель,2,0.000,99.64
3313,аппарат закрепление,2,0.000,99.64
3314,полиграфический,2,0.000,99.64
3315,леводоп,2,0.000,99.64
3316,водоэмульсионный,2,0.000,99.64
3317,сизый,2,0.000,99.64
3318,сог,2,0.000,99.64
3319,мухобойка,2,0.000,99.64
3320,устройство номерной,2,0.000,99.64
3321,вибратор,2,0.000,99.64
3322,пельменница,2,0.000,99.64
3323,отлить,2,0.000,99.64
3324,радиоканальный,2,0.000,99.64
3325,мужской,2,0.000,99.64
3326,цех,2,0.000,99.65
3327,электрооборудование,2,0.000,99.65
3328,бетаксолоть,2,0.000,99.65
3329,фотополимер,2,0.000,99.65
3330,настил,2,0.000,99.65
3331,суматриптан,2,0.000,99.65
3332,ползунок,2,0.000,99.65
3333,прогестерон,2,0.000,99.65
3334,диэтилфталат,2,0.000,99.65
3335,метилацетофенон,2,0.000,99.65
3336,полистирол,2,0.000,99.65
3337,читать,2,0.000,99.65
3338,ретрактор,2,0.000,99.65
3339,рашпиль,2,0.000,99.65
3340,лифт,2,0.000,99.65
3341,прилавок,2,0.000,99.65
3342,парк,2,0.000,99.65
3343,сертралина,2,0.000,99.65
3344,кгп,2,0.000,99.65
3345,профильный,2,0.000,99.65
3346,утепление,2,0.000,99.65
3347,gsm,2,0.000,99.65
3348,конфорка,2,0.000,99.66
3349,переводчик,2,0.000,99.66
3350,парковый,2,0.000,99.66
3351,эсциталопра,2,0.000,99.66
3352,колледжга,2,0.000,99.66
3353,этамбутол,2,0.000,99.66
3354,натриевый,2,0.000,99.66
3355,масло жидкость,2,0.000,99.66
3356,тваров,2,0.000,99.66
3357,аппликатор,2,0.000,99.66
3358,стентирование,2,0.000,99.66
3359,пенополиуретан,2,0.000,99.66
3360,еженедельник,2,0.000,99.66
3361,трубный,2,0.000,99.66
3362,бумага бумага,2,0.000,99.66
3363,снегоочиститель,2,0.000,99.66
3364,солодка,2,0.000,99.66
3365,асбокартон,2,0.000,99.66
3366,санитарный,2,0.000,99.66
3367,подпятник,2,0.000,99.66
3368,глазурь,2,0.000,99.66
3369,строго,2,0.000,99.66
3370,насосный,2,0.000,99.66
3371,левоноргестрел,2,0.000,99.67
3372,канцелярсикий,2,0.000,99.67
3373,питомник,2,0.000,99.67
3374,зачётный,2,0.000,99.67
3375,училище,2,0.000,99.67
3376,конвейер,2,0.000,99.67
3377,помада,2,0.000,99.67
3378,жёсткий,2,0.000,99.67
3379,грецкий,2,0.000,99.67
3380,купальник,2,0.000,99.67
3381,портрет,2,0.000,99.67
3382,машина трубогибочный,2,0.000,99.67
3383,фенол,2,0.000,99.67
3384,измерительный,2,0.000,99.67
3385,ters,2,0.000,99.67
3386,садов,2,0.000,99.67
3387,устройство оцифровка,2,0.000,99.67
3388,приобрести,2,0.000,99.67
3389,грязь,2,0.000,99.67
3390,вычислитель,2,0.000,99.67
3391,кандесартан,2,0.000,99.67
3392,дибазол,2,0.000,99.67
3393,ежегодник,2,0.000,99.67
3394,система электропитание,2,0.000,99.68
3395,аппарат искусственный,2,0.000,99.68
3396,ватин,2,0.000,99.68
3397,смесь поверочный,2,0.000,99.68
3398,джойстик,2,0.000,99.68
3399,настойка,2,0.000,99.68
3400,веха,2,0.000,99.68
3401,линезолида,2,0.000,99.68
3402,подлокотник,2,0.000,99.68
3403,хлебобулочный,2,0.000,99.68
3404,видеомонитор,2,0.000,99.68
3405,рмектереть,2,0.000,99.68
3406,уаз,2,0.000,99.68
3407,кружево,2,0.000,99.68
3408,норэпинефрина,2,0.000,99.68
3409,системный,2,0.000,99.68
3410,конденсатоотводчик,2,0.000,99.68
3411,операция,2,0.000,99.68
3412,пробретение,2,0.000,99.68
3413,подсвечник,2,0.000,99.68
3414,сорго,2,0.000,99.68
3415,из,2,0.000,99.68
3416,вертлюг,2,0.000,99.68
3417,пиломатерить,2,0.000,99.69
3418,гофрокартон,2,0.000,99.69
3419,корыто,2,0.000,99.69
3420,люверс,2,0.000,99.69
3421,студенческий,2,0.000,99.69
3422,устройство сигнальный,2,0.000,99.69
3423,прибор искровой,2,0.000,99.69
3424,сантехникал,2,0.000,99.69
3425,преноксдиазин,2,0.000,99.69
3426,метрошток,2,0.000,99.69
3427,мекема,2,0.000,99.69
3428,искатель,2,0.000,99.69
3429,электроскутер,2,0.000,99.69
3430,лампа вспышка,2,0.000,99.69
3431,мероприятие,2,0.000,99.69
3432,заттара,2,0.000,99.69
3433,деталь,2,0.000,99.69
3434,позиционер,2,0.000,99.69
3435,плотномер,2,0.000,99.69
3436,предварительный,2,0.000,99.69
3437,бюгель,2,0.000,99.69
3438,электрокофемолка,2,0.000,99.69
3439,порожный,2,0.000,99.69
3440,циркуляционный,2,0.000,99.70
3441,система отопление,2,0.000,99.70
3442,сателлит,2,0.000,99.70
3443,сом,2,0.000,99.70
3444,лампа фара,2,0.000,99.70
3445,гадоксетовый,2,0.000,99.70
3446,вагон,2,0.000,99.70
3447,молока,2,0.000,99.70
3448,пиджак,2,0.000,99.70
3449,интеллектуально,2,0.000,99.70
3450,авток,2,0.000,99.70
3451,прижим,2,0.000,99.70
3452,сульфид,2,0.000,99.70
3453,ароматизатор,2,0.000,99.70
3454,миниконтактор,2,0.000,99.70
3455,качественный,2,0.000,99.70
3456,бура,2,0.000,99.70
3457,морской,2,0.000,99.70
3458,место,2,0.000,99.70
3459,бушинг,2,0.000,99.70
3460,фенилендиамин,2,0.000,99.70
3461,парадиметиламинобензальдегид,2,0.000,99.70
3462,материальный,2,0.000,99.70
3463,отстойник,2,0.000,99.71
3464,цоликлон,2,0.000,99.71
3465,смесь бетонный,2,0.000,99.71
3466,шомпол,2,0.000,99.71
3467,налокотник,2,0.000,99.71
3468,3502,2,0.000,99.71
3469,покраска,2,0.000,99.71
3470,хозяйский,2,0.000,99.71
3471,видео,2,0.000,99.71
3472,раствор трипсин,2,0.000,99.71
3473,цифровой,2,0.000,99.71
3474,плашкодержатель,2,0.000,99.71
3475,звено,2,0.000,99.71
3476,стелька,2,0.000,99.71
3477,газпатрон,2,0.000,99.71
3478,урсодеоксихолиевый,2,0.000,99.71
3479,канцелярскиый,2,0.000,99.71
3480,контрольный,2,0.000,99.71
3481,диэтаноламин,2,0.000,99.71
3482,дипиридить,2,0.000,99.71
3483,стеклотекстолит,2,0.000,99.71
3484,иммуноглобулин,2,0.000,99.71
3485,салонный,2,0.000,99.71
3486,казахстан,2,0.000,99.72
3487,смесь двухкомпонентный,2,0.000,99.72
3488,орнитин,2,0.000,99.72
3489,аппарат дыхательный,2,0.000,99.72
3490,эксплуатационный,2,0.000,99.72
3491,пикобура,2,0.000,99.72
3492,аппарат проекционный,2,0.000,99.72
3493,машина фрезерный,2,0.000,99.72
3494,кювета,2,0.000,99.72
3495,флуокортолон,2,0.000,99.72
3496,трафарет,2,0.000,99.72
3497,бензиновый,2,0.000,99.72
3498,сельдерей,2,0.000,99.72
3499,кинза,2,0.000,99.72
3500,болванка,2,0.000,99.72
3501,конвертер,2,0.000,99.72
3502,пудинг,2,0.000,99.72
3503,мепивакаин,2,0.000,99.72
3504,сажалка,2,0.000,99.72
3505,масло камфорный,2,0.000,99.72
3506,вращатель,2,0.000,99.72
3507,бактериофаг,2,0.000,99.72
3508,рефрактометр,2,0.000,99.72
3509,флюс,2,0.000,99.73
3510,крыса,2,0.000,99.73
3511,сенсор,2,0.000,99.73
3512,акушерский,2,0.000,99.73
3513,флористика,2,0.000,99.73
3514,гемофильтр,2,0.000,99.73
3515,огонь,2,0.000,99.73
3516,лайм,2,0.000,99.73
3517,устройство печатный,2,0.000,99.73
3518,экскаватор,2,0.000,99.73
3519,доукомплектация,2,0.000,99.73
3520,сандалета,2,0.000,99.73
3521,станина,2,0.000,99.73
3522,пу,2,0.000,99.73
3523,призовой,2,0.000,99.73
3524,экзоскелет,2,0.000,99.73
3525,ортопедический,2,0.000,99.73
3526,лампа,2,0.000,99.73
3527,рамкок,2,0.000,99.73
3528,каперсовый,2,0.000,99.73
3529,тримазолин,2,0.000,99.73
3530,габапентина,2,0.000,99.73
3531,прибор поисковый,2,0.000,99.73
3532,твёрдый,2,0.000,99.74
3533,фисташка,2,0.000,99.74
3534,обод,2,0.000,99.74
3535,приманка,2,0.000,99.74
3536,нефраса,2,0.000,99.74
3537,ферула,2,0.000,99.74
3538,шезлонг,2,0.000,99.74
3539,эстриол,2,0.000,99.74
3540,кляссер,2,0.000,99.74
3541,тросореза,2,0.000,99.74
3542,pos,2,0.000,99.74
3543,трубостойка,2,0.000,99.74
3544,бендазола,2,0.000,99.74
3545,фланцевый,2,0.000,99.74
3546,смесь сухой,2,0.000,99.74
3547,беклометазон,2,0.000,99.74
3548,фольгоизол,2,0.000,99.74
3549,бумага 500,2,0.000,99.74
3550,устройство фиксация,2,0.000,99.74
3551,устройство дозировать,2,0.000,99.74
3552,добутамин,2,0.000,99.74
3553,хлорбензол,2,0.000,99.74
3554,этилбензол,2,0.000,99.74
3555,кернер,2,0.000,99.75
3556,бородка,2,0.000,99.75
